Date,Time,TOTALES,DEFECTOS,PEDIDO,#ORDEN,CLIENTE,ESTILO
11/17/2023,14:24:19,816.0,3.0,800.0,6543.0,EMPIRE,EATON
11/17/2023,14:41:52,1276.0,3.0,1276.0,6543.0,EMPIRE,MANITO
11/17/2023,15:15:43,1693.0,10.0,1693.0,6544.0,EMPIRE,TRW0263
11/17/2023,15:29:49,304.0,4.0,300.0,6546.0,EMPIRE,STE0270
11/17/2023,15:55:32,1006.0,3.0,1000.0,6547.0,EMPIRE,DECOMA FONDO
11/20/2023,7:32:51,1057.0,15.0,1000.0,6548.0,EMPIRE,DECOMA-TAPA
11/20/2023,7:50:15,125.0,3.0,100.0,6549.0,EMPIRE,TRW-TAPA
11/20/2023,8:53:20,221.0,2.0,200.0,6551.0,EMPIRE,MAGNA-TAPA
11/20/2023,8:53:22,222.0,2.0,200.0,6552.0,EMPIRE,MAGNA-FONDO
11/20/2023,9:03:22,215.0,3.0,200.0,6552.0,EMPIRE,MAGNA-FONDO
11/20/2023,9:26:18,220.0,3.0,212.0,6651.0,FRUIT,K13-16A07
11/20/2023,9:44:45,508.0,3.0,500.0,6632.0,INHMESA,GRAG-1100
11/20/2023,10:00:00,500.0,3.0,500.0,6633.0,INHMESA,GRAG-O475-GS
11/20/2023,10:34:27,1516.0,5.0,1500.0,6539.0,INHMESA,GRAG-0575-GS
11/20/2023,10:50:29,501.0,3.0,500.0,6635.0,INHMESA,GRAG-O750-GS
11/20/2023,11:15:17,629.0,3.0,500.0,6636.0,INHMESA,GRAG-0900-GS
,,,,,,,
,,,,,,,
,,,,,,,
11/21/2023,10:56:46,20027.0,8.0,20000.0,6468.0,LEAR,HSC1-231409
11/21/2023,11:23:18,1020.0,3.0,1000.0,6730.0,FRUIT,K13-13C07
11/21/2023,12:17:17,352.0,3.0,350.0,6715.0,GILDAN,BOX-76
11/21/2023,12:30:04,945.0,3.0,300.0,6714.0,GILDAN,BOX-71
11/21/2023,13:54:59,1952.0,3.0,180.0,6748.0,GILDAN,BOX-11
11/21/2023,15:32:35,1092.0,3.0,600.0,6760.0,GILDAN,BOX-61
11/21/2023,15:32:35,1092.0,3.0,600.0,6617.0,INALMA,UF-0292
11/21/2023,16:16:29,1046.0,3.0,1000.0,6617.0,INALMA,UF-0292
11/23/2023,8:13:47,9172.0,20.0,9000.0,6620.0,INALMA,9046
11/23/2023,9:43:26,6199.0,20.0,6000.0,6619.0,INALMA,GOYA-9098
11/23/2023,10:08:27,2002.0,3.0,2000.0,6784.0,FRUIT,K13-12A06
11/23/2023,10:24:50,614.0,3.0,600.0,6785.0,FRUIT,K13-16A07
11/23/2023,10:32:10,411.0,3.0,400.0,6786.0,FRUIT,K13-16A09
11/23/2023,10:49:44,519.0,3.0,500.0,6891.0,FRUIT,K13-20G06
11/23/2023,11:42:38,2007.0,3.0,2000.0,6792.0,FRUIT,KRF-21E08
11/23/2023,12:12:25,1032.0,2.0,1000.0,6481.0,PROTEXSA,SDBOX-04
11/24/2023,8:06:04,5636.0,10.0,5535.0,6719.0,GILDAN,COVER-L382
11/24/2023,8:49:37,1524.0,4.0,1500.0,6766.0,GILDAN,BOX-90
11/24/2023,9:18:48,2028.0,3.0,2000.0,6761.0,GILDAN,BOX-10
11/24/2023,9:39:16,1026.0,3.0,1000.0,6767.0,ELCATEX,12x12x8
11/24/2023,9:47:44,317.0,2.0,300.0,6768.0,ELCATEX,22.5X10X10
11/24/2023,10:37:16,2038.0,5.0,2000.0,6770.0,ELCATEX,25X10X20
11/24/2023,10:55:39,517.0,3.0,500.0,6769.0,ELCATEX,24X8X12
11/24/2023,11:25:38,1550.0,3.0,3.0,6773.0,PETRALEX,MDT-29X68
11/24/2023,12:15:39,513.0,3.0,500.0,6774.0,PETRALEX,MDT-29X65
11/24/2023,12:48:01,1349.0,3.0,1000.0,6775.0,PETRALEX,MDT-29X64
11/24/2023,13:16:43,1011.0,3.0,1000.0,6924.0,FRUIT,k13-13C10
11/24/2023,13:52:14,248.0,3.0,200.0,6925.0,FRUIT,K13-16A09
11/24/2023,14:15:29,1197.0,3.0,1000.0,6927.0,FRUIT,K13-20G07
11/24/2023,14:15:31,1201.0,3.0,1000.0,6929.0,FRUIT,K13-20G10
11/24/2023,14:41:45,530.0,3.0,500.0,6930.0,FRUIT,24D09
11/24/2023,15:05:27,296.0,3.0,296.0,6931.0,FRUIT,K13-24D10
11/27/2023,7:12:20,726.0,15.0,700.0,6820.0,EMPIRE,EATON
11/27/2023,7:49:56,1775.0,5.0,1775.0,6820.0,EMPIRE,MANITO
11/27/2023,8:18:10,1690.0,3.0,1690.0,6821.0,EMPIRE,TRW-263
11/27/2023,8:49:46,392.0,2.0,392.0,6823.0,EMPIRE,STE0270
11/27/2023,9:11:22,1389.0,4.0,1389.0,6824.0,EMPIRE,DECOMA FONDO
11/27/2023,9:11:28,1389.0,4.0,1389.0,6824.0,EMPIRE,DECOMA FONDO
11/27/2023,9:13:01,1389.0,4.0,1389.0,6824.0,EMPIRE,DECOMA FONDO
11/27/2023,9:49:57,1402.0,3.0,1400.0,6825.0,EMPIRE,DECOMA-TAPA
11/27/2023,10:14:14,127.0,3.0,100.0,6826.0,EMPIRE,TRW-TAPA
11/27/2023,10:23:47,123.0,3.0,100.0,6827.0,EMPIRE,TRW-FONDO
11/27/2023,10:33:11,223.0,3.0,200.0,6828.0,EMPIRE,MAGNA-TAPA
11/27/2023,10:49:27,224.0,3.0,200.0,6829.0,EMPIRE,MAGNA-FONDO
11/27/2023,11:01:17,112.0,3.0,100.0,6832.0,ELMPIRE,VTI-03 FONDO
11/27/2023,11:11:05,313.0,2.0,300.0,6838.0,EMPIRE,TAPA-PCB
11/27/2023,12:12:42,319.0,2.0,300.0,6839.0,EMPIRE,FONDO-PCB
11/27/2023,12:38:35,540.0,2.0,500.0,6888.0,LEAR,231407-H
11/27/2023,13:30:34,986.0,10.0,934.0,6948.0,GILDAN,D-253
11/27/2023,13:55:14,518.0,3.0,500.0,6946.0,GILDAN,NKA-25
11/27/2023,14:12:20,570.0,3.0,500.0,6944.0,GILDAN,BOX-76
11/27/2023,14:53:30,2043.0,5.0,2000.0,6993.0,FRUIT,KRF-21E08
11/27/2023,15:17:46,1067.0,1.0,1000.0,6984.0,FRUIT,K13-10807
11/27/2023,15:31:07,722.0,2.0,700.0,6985.0,FRUIT,K13-10A07
11/27/2023,15:58:12,1247.0,2.0,1200.0,6986.0,FRUIT,K13-13C09
11/27/2023,16:36:40,2574.0,3.0,2520.0,6997.0,FRUIT,K13-08607
11/27/2023,16:52:39,502.0,3.0,500.0,6909.0,PETRALEX,CN666
11/28/2023,8:03:16,2938.0,3.0,2938.0,6922.0,PTS,1040064
11/28/2023,9:27:59,1121.0,4.0,1121.0,6919.0,INHMESA,DISPLAY-BASE
11/28/2023,9:54:59,519.0,3.0,519.0,6913.0,INHMESA,GRAG-1000
11/28/2023,10:07:20,519.0,3.0,519.0,6914.0,INHMESA,GRAG-1100
11/28/2023,10:38:01,537.0,3.0,536.0,6918.0,INHMESA,GRAG-0900-GS
11/28/2023,11:00:30,1517.0,3.0,1517.0,6917.0,INHMESA,GRAP-0575-GS
11/28/2023,11:26:57,1027.0,3.0,1027.0,6916.0,INHMESA,GRAG-O425-GS
11/28/2023,12:35:39,516.0,3.0,516.0,6915.0,INHMESA,GRAP-O425-GS
11/28/2023,13:13:52,585.0,5.0,585.0,6978.0,PTS,1040097
11/28/2023,13:30:10,677.0,3.0,677.0,7010.0,FRUIT,K13-16A09
11/28/2023,14:07:25,347.0,3.0,340.0,7013.0,FRUIT,K13-24D10
11/28/2023,14:41:46,2626.0,3.0,2626.0,6901.0,TIARA,TYV-BOX2
11/29/2023,7:57:55,1843.0,3.0,1770.0,7079.0,FRUIT,20A09
11/29/2023,8:41:20,510.0,3.0,509.0,6973.0,BAY ISLAND,17.5X13.5X12
11/29/2023,9:00:44,1522.0,3.0,1522.0,6974.0,BAY ISLAND,20X131/2X12.
11/29/2023,9:16:03,505.0,3.0,500.0,6975.0,BAY ISLAND,20X16X9.5
11/29/2023,9:51:20,2021.0,3.0,2020.0,6976.0,BAY ISLAND,21X13X6
11/29/2023,10:12:33,995.0,3.0,995.0,6977.0,BAY ISLAND,23X13X12.85
11/29/2023,10:37:16,1031.0,3.0,1000.0,6911.0,DELPHI,54743000
11/29/2023,11:06:00,1002.0,3.0,1000.0,7039.0,GILDAN,COVER-L382
11/29/2023,11:25:39,1018.0,3.0,1018.0,7033.0,ELCATEX,12x12x8
11/29/2023,12:18:15,514.0,2.0,500.0,7034.0,ELCATEX,24X9X12
11/29/2023,12:49:19,438.0,2.0,400.0,7036.0,ELCATEX,32X10X21
11/29/2023,13:06:15,539.0,2.0,500.0,7031.0,INHMESA,GRAG-0475
11/29/2023,13:49:47,491.0,3.0,491.0,7032.0,INHMESA,GRAG-0475-GS
11/29/2023,14:36:09,3038.0,4.0,3000.0,6881.0,LEAR,HSCO-231409
11/30/2023,9:34:28,341.0,3.0,317.0,7067.0,AVENT,70038808
11/30/2023,9:44:39,436.0,3.0,436.0,7142.0,FRUIT,K13-16A09
11/30/2023,11:07:52,4174.0,3.0,4000.0,7141.0,FRUIT,K13-07606
11/30/2023,11:19:43,5132.0,3.0,1032.0,7141.0,FRUIT,K13-07606
11/30/2023,12:09:09,2146.0,3.0,2146.0,7170.0,GILDAN,BOX-14
11/30/2023,12:20:53,351.0,3.0,351.0,7171.0,GILDAN,BOX-71
11/30/2023,12:21:01,351.0,3.0,351.0,7171.0,GILDAN,BOX-71
11/30/2023,13:18:52,3101.0,3.0,3101.0,7040.0,INALMA,SB-040
11/30/2023,13:43:24,966.0,3.0,966.0,7041.0,INALMA,SB-071
11/30/2023,14:13:59,1166.0,3.0,1000.0,7042.0,INALMA,SB-024
11/30/2023,14:41:30,1954.0,3.0,1954.0,7043.0,INALMA,YUCA-20LBS
11/30/2023,15:34:20,4072.0,3.0,4072.0,7057.0,INALMA,GOYA-9100
12/1/2023,7:23:29,1055.0,10.0,1055.0,7055.0,INALMA,GOYA-9105
12/1/2023,8:40:25,6113.0,10.0,6000.0,7055.0,INALMA,GOYA-9047
12/1/2023,8:59:55,1072.0,4.0,1000.0,7054.0,INALMA,GOYA-9092
12/1/2023,9:33:33,1066.0,3.0,1065.0,7053.0,INALMA,GOYA-9099
12/1/2023,11:07:33,6088.0,88.0,6000.0,7052.0,INALMA,GOYA-9101
12/1/2023,11:35:33,1066.0,3.0,1000.0,7051.0,INALMA,GOYA-9097
12/1/2023,12:08:33,3092.0,3.0,3000.0,7050.0,INALMA,GOYA-9102
12/1/2023,13:01:19,3139.0,15.0,3000.0,7048.0,INALMA,GOYA-9098
12/1/2023,15:34:27,18029.0,2.0,18000.0,7049.0,INALMA,GOYA-9046
12/1/2023,15:50:55,716.0,2.0,700.0,7085.0,EMPIRE,EATON
12/4/2023,8:04:15,3801.0,3.0,1200.0,7085.0,EMPIRE,MANITO
12/4/2023,8:45:42,1000.0,3.0,1000.0,7090.0,EMPIRE,DECOMA FONDO
12/4/2023,9:04:58,992.0,2.0,992.0,7091.0,EMPIRE,DECOMA-TAPA
12/4/2023,9:22:16,220.0,3.0,220.0,7092.0,EMPIRE,MAGNA-TAPA
12/4/2023,9:33:05,209.0,2.0,209.0,7090.0,EMPIRE,DECOMA FONDO
12/4/2023,9:56:33,468.0,2.0,100.0,7099.0,EMPIRE,NAL-PCB2
12/4/2023,10:16:38,1392.0,2.0,1350.0,7080.0,BAY ISLAND,17X15X5
12/4/2023,10:30:50,501.0,2.0,500.0,7081.0,BAY ISLAND,20X16X9.5
12/4/2023,11:08:50,2274.0,2.0,2250.0,7082.0,BAY ISLAND,21X13X6
12/4/2023,12:16:02,639.0,2.0,600.0,7077.0,TIARA,TYV-BOX2
12/4/2023,12:52:58,642.0,3.0,600.0,7078.0,TIARA,TCM-BOX3
12/4/2023,13:11:23,1078.0,3.0,1000.0,7227.0,FRUIT,K13-10807
12/4/2023,13:47:30,2027.0,3.0,2000.0,7228.0,FRUIT,20G09
12/4/2023,14:09:55,1039.0,3.0,1000.0,7229.0,FRUIT,24D1300
12/4/2023,14:48:05,3062.0,7.0,3000.0,7146.0,RKI,F-3010
12/4/2023,15:37:25,2550.0,2.0,2000.0,7147.0,RKI,F-3020
12/4/2023,15:54:44,528.0,0.0,528.0,6263.0,INHMESA,GRAG-O900
,,,,,,,
12/5/2023,7:29:54,3064.0,3.0,3000.0,7071.0,INHMESA,GRAG-0650-E
12/5/2023,8:01:46,1028.0,3.0,1000.0,7072.0,INHMESA,GRAG-O475-GS
12/5/2023,8:38:13,570.0,3.0,500.0,7073.0,INHMESA,GRAG-O750-GS
12/5/2023,8:38:17,570.0,3.0,500.0,7074.0,INHMESA,GRAG-1100-GS
12/5/2023,8:54:26,529.0,3.0,500.0,7074.0,INHMESA,GRAG-1100-GS
12/5/2023,10:24:53,6476.0,3.0,6400.0,7075.0,INHMESA,GRAG-0975-B
12/5/2023,11:26:14,5017.0,3.0,5000.0,7174.0,ELCATEX,121/2X121/x8
12/5/2023,12:53:13,4034.0,3.0,4034.0,7241.0,ELCATEX,10X10X10
12/5/2023,13:09:21,366.0,2.0,366.0,7256.0,FRUIT,K13-24K09
12/5/2023,13:21:00,218.0,3.0,218.0,7254.0,FRUIT,K13-24D10
12/5/2023,13:53:27,1536.0,2.0,1500.0,7250.0,FRUIT,K13-12A06
12/5/2023,14:38:45,1026.0,2.0,1026.0,7261.0,GILDAN,BOX-36
12/5/2023,14:50:32,217.0,5.0,217.0,7260.0,GILDAN,BOX-201
12/5/2023,15:27:04,2011.0,3.0,1960.0,7206.0,GILDAN,BOX-10
12/5/2023,15:32:52,117.0,3.0,117.0,7222.0,GILDAN,BOX-11
12/5/2023,16:01:16,529.0,0.0,500.0,7223.0,GILDAN,BOX-73
12/5/2023,16:01:18,529.0,0.0,500.0,7224.0,GILDAN,BOX-77
12/5/2023,16:01:25,529.0,0.0,529.0,7224.0,GILDAN,BOX-77
12/6/2023,7:15:45,499.0,0.0,499.0,7224.0,GILDAN,BOX-77
12/6/2023,7:29:49,64.0,0.0,64.0,7207.0,GILDAN,BOX-13
12/6/2023,7:47:23,77.0,3.0,77.0,7220.0,GILDAN,BOX-90
12/6/2023,8:42:46,1925.0,3.0,1925.0,7221.0,GILDAN,BOX-109
12/6/2023,9:17:39,626.0,3.0,626.0,7211.0,GILDAN,BOX-44
12/6/2023,10:46:08,7026.0,3.0,7026.0,7226.0,GILDAN,COVER-L382
12/6/2023,11:02:37,225.0,2.0,225.0,7324.0,FRUIT,K13-24K10
12/6/2023,11:14:39,64.0,2.0,50.0,7320.0,FRUIT,K13-12A09
12/6/2023,11:14:49,64.0,2.0,62.0,7319.0,FRUIT,K13-12A06
12/6/2023,12:10:47,1028.0,3.0,1028.0,7319.0,FRUIT,K13-12A06
12/6/2023,12:21:47,1011.0,3.0,1011.0,7318.0,FRUIT,K13-10807
12/6/2023,13:11:44,4020.0,3.0,4020.0,7248.0,ZINMA,EBOYW62
12/6/2023,13:31:43,530.0,3.0,530.0,7272.0,LEAR,ELD1-201102
12/6/2023,14:17:12,999.0,3.0,999.0,7270.0,LEAR,EHS2-201114
12/6/2023,17:08:01,13559.0,3.0,13559.0,7137.0,LEAR,HSC1-231409
12/7/2023,8:01:19,20179.0,6.0,20000.0,7137.0,LEAR,HSC1-231409
12/7/2023,9:15:23,1545.0,6.0,1545.0,7428.0,FRUIT,24G13
12/7/2023,9:15:26,1545.0,6.0,1545.0,7428.0,FRUIT,24G13
12/7/2023,9:16:01,1545.0,6.0,1545.0,7428.0,FRUIT,24G13
12/7/2023,11:37:19,3198.0,3.0,3198.0,7277.0,TIARA,TYV-BOX2
12/7/2023,12:26:41,2027.0,3.0,2027.0,7428.0,FRUIT,24G13
12/7/2023,12:49:09,332.0,3.0,300.0,7425.0,FRUIT,K13-24D10
12/7/2023,12:59:28,317.0,2.0,317.0,7422.0,FRUIT,K13-20C07
12/7/2023,13:16:36,513.0,2.0,500.0,7421.0,FRUIT,K13-16A07
12/7/2023,13:34:20,1042.0,2.0,1042.0,7420.0,FRUIT,K13-12A06
12/7/2023,13:52:59,1024.0,3.0,1000.0,7419.0,FRUIT,K13-09706
12/7/2023,14:18:32,1042.0,3.0,1042.0,7275.0,PTS,1040072
12/7/2023,14:36:42,499.0,0.0,499.0,7276.0,PTS,1040038
12/7/2023,14:41:31,499.0,2.0,498.0,5459.0,BAY-ISLAND,X-6
12/7/2023,15:04:52,492.0,2.0,492.0,7312.0,PETRALEX,NATBOXNYLA
12/8/2023,7:07:53,494.0,0.0,494.0,7314.0,PTS,26X16X8
12/8/2023,7:31:35,815.0,3.0,815.0,7352.0,EMPIRE,EATON
12/8/2023,8:07:07,2000.0,3.0,2000.0,7352.0,EMPIRE,MANITO
12/8/2023,8:39:24,1343.0,3.0,1343.0,7354.0,EMPIRE,TRW-263
12/8/2023,8:57:23,342.0,3.0,341.0,7356.0,EMPIRE,STE-0270
12/8/2023,9:15:08,1215.0,3.0,1215.0,7358.0,EMPIRE,DECOMA FONDO
12/8/2023,9:42:57,1238.0,3.0,1238.0,7359.0,EMPIRE,DECOMA-TAPA
12/8/2023,10:00:55,233.0,3.0,232.0,7360.0,EMPIRE,MAGNA-TAPA
12/8/2023,10:02:00,234.0,3.0,234.0,7476.0,FRUIT,K13-12A06
12/8/2023,10:02:37,234.0,0.0,232.0,7477.0,FRUIT,K13-12A09
12/8/2023,10:06:13,220.0,3.0,220.0,7361.0,EMPIRE,MAGNA-FONDO
12/8/2023,10:23:56,1039.0,0.0,1039.0,7476.0,FRUIT,K13-12A06
12/8/2023,10:48:50,66.0,3.0,66.0,7477.0,FRUIT,K13-12A09
12/8/2023,10:54:47,328.0,3.0,328.0,7486.0,FRUIT,K13-20G12
12/8/2023,12:19:32,2027.0,3.0,2000.0,7486.0,FRUIT,LHU-24G13
12/8/2023,12:42:34,518.0,3.0,518.0,7310.0,BAY ISLAND,16X12X4
12/8/2023,13:07:58,1525.0,3.0,1525.0,7311.0,BAY ISLAND,23X13X14.83
12/8/2023,13:58:52,2300.0,3.0,2300.0,7408.0,ELCATEX,10X10X4
12/8/2023,14:09:21,768.0,3.0,768.0,7409.0,ELCATEX,10X10X7
12/8/2023,14:43:41,2081.0,3.0,2081.0,7410.0,ELCATEX,121/2X121/x8
12/8/2023,14:58:06,511.0,0.0,511.0,7411.0,ELCATEX,15X10X10
12/8/2023,15:15:47,527.0,0.0,527.0,7412.0,ELCATEX,18X10X19
12/8/2023,15:52:30,334.0,3.0,334.0,7413.0,ELCATEX,20X18X12
12/8/2023,15:52:51,0.0,0.0,0.0,7413.0,ELCATEX,20X18X12
12/11/2023,10:18:27,10620.0,10.0,10620.0,7413.0,RKI,F-3010
12/11/2023,11:12:43,3069.0,10.0,3069.0,7437.0,RKI,F-3010
12/11/2023,12:27:39,3576.0,10.0,3576.0,7530.0,FRUIT,K13-10807
12/11/2023,12:42:46,569.0,0.0,569.0,7531.0,FRUIT,K13-12A09
12/11/2023,13:05:59,696.0,2.0,696.0,7532.0,FRUIT,K13-16A10
12/11/2023,13:30:27,551.0,2.0,551.0,7460.0,PTS,1040039
12/11/2023,14:01:54,1012.0,3.0,1012.0,7523.0,PTS,1040077
12/11/2023,14:21:16,1020.0,3.0,1020.0,7521.0,PTS,1040072
12/11/2023,14:35:12,214.0,3.0,214.0,7425.0,FRUIT,K13-24D10
12/11/2023,14:51:21,501.0,0.0,501.0,7443.0,INHMESA,GR-0750
12/11/2023,15:22:40,3037.0,3.0,3037.0,7444.0,INHMESA,GRAG-0650-E
12/11/2023,16:20:52,1012.0,3.0,1012.0,7445.0,INHMESA,IMP-2015
12/11/2023,17:09:13,1801.0,3.0,1801.0,7446.0,INHMESA,GRAG-0425
12/12/2023,7:10:20,2827.0,0.0,2827.0,7446.0,INHMESA,GRAG-0425
12/12/2023,7:33:33,1014.0,2.0,1014.0,7447.0,INHMESA,GRAG-1100
12/12/2023,7:59:20,511.0,2.0,510.0,7448.0,INHMESA,CB-0700
12/12/2023,8:06:45,30.0,4.0,30.0,5680.0,LEAR,IMC100
12/12/2023,8:52:28,515.0,4.0,515.0,7449.0,INHMESA,GRAP-0575-GS
12/12/2023,9:25:54,2017.0,2.0,2017.0,7450.0,INHMESA,GRAG-O425-GS
12/12/2023,9:44:43,1517.0,2.0,1517.0,7451.0,INHMESA,GRAG-O475-GS
12/12/2023,10:23:23,3007.0,0.0,3007.0,7452.0,INHMESA,GRAG-0575-GS
12/12/2023,10:54:19,506.0,3.0,506.0,7454.0,INHMESA,GRAG-O750-GS
12/12/2023,11:12:47,1014.0,0.0,1014.0,7455.0,INHMESA,GRAG-0900-GS
12/12/2023,12:13:44,628.0,3.0,620.0,7456.0,INHMESA,GRAG-1100-GS
12/12/2023,12:19:57,383.0,3.0,383.0,7457.0,INHMESA,GRAG-1250-GS
12/12/2023,12:34:42,511.0,2.0,511.0,7458.0,INHMESA,GRAG-1400-GS
12/12/2023,13:23:32,98.0,2.0,98.0,7551.0,GILDAN,BOX200
12/12/2023,13:43:42,120.0,2.0,100.0,7552.0,GILDAN,BOX201
12/12/2023,14:01:00,754.0,2.0,754.0,7553.0,GILDAN,BOX202
12/12/2023,14:17:18,226.0,0.0,226.0,7562.0,GILDAN,NKA-34
12/12/2023,14:28:36,212.0,2.0,212.0,7593.0,GILDAN,BOX-71
12/12/2023,14:43:20,320.0,2.0,320.0,7580.0,FRUIT,K13-16A07
12/12/2023,14:59:17,505.0,2.0,505.0,7585.0,FRUIT,K13-24D13
12/12/2023,15:18:49,1017.0,0.0,1017.0,7579.0,FRUIT,K13-12A06
12/12/2023,15:32:53,518.0,2.0,518.0,7581.0,FRUIT,K13-20C07
12/12/2023,17:07:47,1919.0,2.0,1919.0,7525.0,PTS,1040034-TROQ
12/12/2023,17:07:49,1919.0,2.0,1919.0,7525.0,PTS,1040034-TROQ
12/13/2023,7:53:31,4507.0,0.0,4507.0,7525.0,PTS,1040034-TROQ
12/13/2023,10:13:45,7255.0,0.0,7255.0,7528.0,INHMESA,GRAG-0975-B
12/13/2023,11:05:54,3756.0,2.0,3756.0,7542.0,ANDIFAR,CAJA-1
12/13/2023,12:21:43,1827.0,2.0,1827.0,7573.0,ANDIFAR,CAJA-2
12/13/2023,12:54:14,2200.0,0.0,2200.0,7544.0,ANDIFAR,CAJA-3
12/13/2023,13:35:05,2990.0,2.0,2990.0,7545.0,ANDIFAR,CAJA-4
12/13/2023,14:15:32,3042.0,0.0,3042.0,7546.0,ANDIFAR,CAJA-5
12/13/2023,15:08:55,2537.0,0.0,2537.0,7547.0,ANDIFAR,CAJA-6
12/13/2023,15:48:44,1015.0,3.0,1000.0,7548.0,ANDIFAR,NOVALIFE
12/13/2023,16:15:13,1323.0,3.0,1323.0,7549.0,ANDIFAR,TEVIRIN
12/13/2023,16:41:51,1004.0,2.0,1004.0,7550.0,ANDIFAR,4 GALONES
12/14/2023,7:07:28,616.0,2.0,616.0,7623.0,FRUIT,K13-16A07
12/14/2023,8:43:40,2049.0,2.0,2049.0,7615.0,INALMA,COMIDA-VIDA
12/14/2023,9:16:25,1062.0,2.0,1062.0,7572.0,INALMA,CUBITOS
12/14/2023,10:31:47,7352.0,2.0,7352.0,7569.0,INALMA,TJI-020
12/14/2023,11:06:58,2088.0,0.0,2088.0,7568.0,INALMA,TJBI-200
12/14/2023,12:40:32,4073.0,0.0,4073.0,7567.0,INALMA,TJI-027
12/14/2023,12:41:06,4073.0,0.0,4073.0,7567.0,INALMA,TJI-027
12/14/2023,13:05:17,1061.0,0.0,1061.0,7566.0,INALMA,SB-034
12/14/2023,13:45:14,2079.0,0.0,2079.0,7576.0,INALMA,GOYA-9100
12/14/2023,14:15:20,1060.0,0.0,1060.0,7575.0,INALMA,GOYA-9047
12/14/2023,14:42:03,1033.0,0.0,1033.0,7574.0,INALMA,GOYA-9099
12/14/2023,15:26:17,3098.0,0.0,3098.0,7573.0,INALMA,GOYA-9101
12/14/2023,15:45:24,1003.0,2.0,1003.0,7605.0,PTS,1040071
12/15/2023,7:28:55,3447.0,0.0,3447.0,7606.0,PTS,1040034-TROQ
12/15/2023,12:15:31,20158.0,10.0,20158.0,7462.0,LEAR,HSC1-231409
12/15/2023,13:18:27,4732.0,10.0,4732.0,7563.0,GILDAN,COVER-L382
12/15/2023,13:41:55,522.0,2.0,522.0,7598.0,PETRALEX,BOX-09A
12/15/2023,13:57:15,500.0,2.0,500.0,7599.0,PETRALEX,BOX-10A
12/15/2023,14:36:44,2231.0,2.0,2231.0,7603.0,TIARA,0230-213-A
12/15/2023,15:36:31,2216.0,2.0,2216.0,7604.0,TIARA,TYV-BOX2
12/18/2023,7:35:40,3574.0,3.0,3500.0,7608.0,LEAR,HSCO-231409
12/18/2023,7:35:43,3574.0,3.0,3500.0,7608.0,LEAR,HSCO-231409
12/18/2023,7:55:37,834.0,2.0,800.0,7693.0,EMPIRE,DECOMA-TAPA
12/18/2023,9:06:33,221.0,2.0,221.0,7694.0,EMPIRE,TRW-TAPA
12/18/2023,9:06:37,221.0,2.0,221.0,7694.0,EMPIRE,TRW-TAPA
12/18/2023,9:34:05,117.0,2.0,100.0,7704.0,EMPIRE,DECOMA-TAPA
12/18/2023,9:58:13,116.0,3.0,115.0,7705.0,EMPIRE,FONDO-PCB
12/18/2023,10:15:36,309.0,3.0,308.0,7691.0,EMPIRE,STE-0270
12/18/2023,10:23:19,514.0,2.0,500.0,7688.0,EMPIRE,EATON
12/18/2023,10:41:17,985.0,2.0,985.0,7688.0,EMPIRE,MANITO
12/18/2023,10:59:50,778.0,2.0,778.0,7692.0,EMPIRE,DECOMA FONDO
12/18/2023,11:18:14,1219.0,2.0,1219.0,7689.0,EMPIRE,TRW-263
12/18/2023,12:17:15,527.0,0.0,527.0,7618.0,BAY-ISLAND,20x16x7.5
12/18/2023,13:02:15,2490.0,5.0,2400.0,7617.0,BAY ISLAND,12X10X3
12/18/2023,13:25:22,1540.0,3.0,1540.0,7619.0,BAY ISLAND,17-5X12X6
12/18/2023,13:44:32,471.0,3.0,471.0,7817.0,GILDAN,BOX-15
12/18/2023,14:18:32,949.0,3.0,948.0,7816.0,GILDAN,BOX-14
12/18/2023,15:57:31,3012.0,2.0,3012.0,7799.0,INHMESA,GRAG-0650-E
12/19/2023,7:06:34,491.0,2.0,491.0,7798.0,INHMESA,GR-0750
12/19/2023,7:19:28,515.0,1.0,500.0,7800.0,INHMESA,GRAG-0575
12/19/2023,7:43:47,1008.0,2.0,1000.0,7801.0,INHMESA,GRAG-1100
12/19/2023,8:12:10,1015.0,2.0,1000.0,7806.0,INHMESA,GRAG-0900-GS
12/19/2023,8:44:25,507.0,0.0,507.0,7805.0,INHMESA,GRAG-O750-GS
12/19/2023,8:44:28,507.0,0.0,507.0,7805.0,INHMESA,GRAG-O750-GS
12/19/2023,8:44:47,507.0,0.0,507.0,7805.0,INHMESA,GRAG-O750-GS
12/19/2023,9:09:08,1507.0,0.0,1507.0,7804.0,INHMESA,GRAG-0575-GS
12/19/2023,9:39:39,1999.0,15.0,1999.0,7803.0,INHMESA,GRAG-O425-GS
12/19/2023,10:18:17,515.0,5.0,500.0,7802.0,INHMESA,GRAP-O425-GS
12/19/2023,13:50:37,14978.0,5.0,14978.0,7807.0,LEAR,HSC1-231409
12/19/2023,14:14:53,1058.0,0.0,1058.0,7854.0,INALMA,GOYA-9047
12/19/2023,14:14:54,1058.0,0.0,1058.0,7854.0,INALMA,GOYA-9047
12/19/2023,14:18:35,1058.0,3.0,1058.0,7854.0,INALMA,GOYA-9047
12/19/2023,14:20:06,1058.0,3.0,1058.0,7855.0,INALMA,GOYA-9135
